core_material,core_class,core_material_id,shell_material,shell_class,shell_material_id,core_Eg_eV,core_chi_eV,core_chi_is_estimated,shell_Eg_eV,shell_chi_eV,shell_chi_is_estimated,eps_shell,shell_dielectric_constant_source,band_alignment,dE_LUMO_eV,dE_HOMO_eV,core_radius_nm,shell_thick_nm,Nt_cm3,Vmax_V,hysteresis_window_V,on_off_ratio,retention_tau_s,endurance_cycles,Confinement_Asymmetry,formula_core,formula_shell,candidate_id,log10_on_off_ratio,band_align_Type_I_straddling_core_confines_shell,band_align_Type_I_straddling_shell_confines_core,band_align_Type_II_staggered,band_align_Type_III_broken_gap
SbI3,inorganic,mp-23281,Ga6SnTe10,inorganic,mp-531948,2.1928,0.1295060418417621,True,0.8614000000000006,-0.7033949076989985,True,144.89503431344448,penn_model_estimated,Type II (staggered),-0.8329009495407605,2.16430094954076,1.6573250877931502,2.458950582983394,2590849311681141.0,3.44975215191855,0.192175410514702,4.069853604676191,10287018174.75632,2123236.0277153435,,SbI3,Ga6SnTe10,SbI3__Ga6SnTe10,0.6095787876466509,0,0,1,0
SbI3,inorganic,mp-23281,Ga6SnTe10,inorganic,mp-531948,2.1928,0.1295060418417621,True,0.8614000000000006,-0.7033949076989985,True,144.89503431344448,penn_model_estimated,Type II (staggered),-0.8329009495407605,2.16430094954076,2.0584844085446896,2.846024585340835,3.5189864224010684e+16,2.006098757819333,0.3467546263124051,14.193981583866153,9819883757.500662,742270.829766574,,SbI3,Ga6SnTe10,SbI3__Ga6SnTe10,1.1521042374131938,0,0,1,0
SbI3,inorganic,mp-23281,Ga6SnTe10,inorganic,mp-531948,2.1928,0.1295060418417621,True,0.8614000000000006,-0.7033949076989985,True,144.89503431344448,penn_model_estimated,Type II (staggered),-0.8329009495407605,2.16430094954076,4.713872034149435,1.717651001033153,1.281470228346352e+17,1.1648018075635915,0.2899151320655768,42.30999104100432,9734373917.900831,424124.2377579658,,SbI3,Ga6SnTe10,SbI3__Ga6SnTe10,1.6264429333709354,0,0,1,0
SbI3,inorganic,mp-23281,Ga6SnTe10,inorganic,mp-531948,2.1928,0.1295060418417621,True,0.8614000000000006,-0.7033949076989985,True,144.89503431344448,penn_model_estimated,Type II (staggered),-0.8329009495407605,2.16430094954076,4.272394632534013,1.642783424640396,2686782979362605.0,1.6783207113697134,0.1047375086935883,4.756730846777171,9843497093.571804,1764438.1483528065,,SbI3,Ga6SnTe10,SbI3__Ga6SnTe10,0.6773085781454682,0,0,1,0
InTeO3F,inorganic,mp-510727,ZnCN2,inorganic,mp-29826,3.178,-0.0434053008375077,True,3.4492000000000003,-0.340905193674649,True,6.94216738,MP_DFPT_real,Type II (staggered),-0.2974998928371413,0.0262998928371409,4.660610653542537,2.0017041306570267,6.608970249428727e+18,4.335966865069768,1.1397642929844891,38.34591778398243,0.0010213908293786,54856.08570189212,,InTeO3F,ZnCN2,InTeO3F__ZnCN2,1.5837191367789882,0,0,1,0
InTeO3F,inorganic,mp-510727,ZnCN2,inorganic,mp-29826,3.178,-0.0434053008375077,True,3.4492000000000003,-0.340905193674649,True,6.94216738,MP_DFPT_real,Type II (staggered),-0.2974998928371413,0.0262998928371409,3.923865543778047,1.6661424679983687,2.0818581496238e+16,2.025913391551132,0.1612437509770242,6.426817379619837,0.0001698164644318,537029.7846270894,,InTeO3F,ZnCN2,InTeO3F__ZnCN2,0.8079959594482554,0,0,1,0
InTeO3F,inorganic,mp-510727,ZnCN2,inorganic,mp-29826,3.178,-0.0434053008375077,True,3.4492000000000003,-0.340905193674649,True,6.94216738,MP_DFPT_real,Type II (staggered),-0.2974998928371413,0.0262998928371409,5.469037668428067,1.8095628131813768,1.1684402367129395e+17,3.925678480887396,0.5173803074503418,9.885589950741812,0.0003529469705436,272829.9360103253,,InTeO3F,ZnCN2,InTeO3F__ZnCN2,0.9950025921834807,0,0,1,0
InTeO3F,inorganic,mp-510727,ZnCN2,inorganic,mp-29826,3.178,-0.0434053008375077,True,3.4492000000000003,-0.340905193674649,True,6.94216738,MP_DFPT_real,Type II (staggered),-0.2974998928371413,0.0262998928371409,2.696145999518419,0.6512141121474575,5081050752831926.0,4.6691446726110994,0.2420268934631461,5.2065227758398684,1.0485502251867049e-06,905394.5790096442,,InTeO3F,ZnCN2,InTeO3F__ZnCN2,0.7165477725446177,0,0,1,0
Pb2OF2,inorganic,mp-27355,Ge(BrF5)2,inorganic,mp-27218,2.8511,0.8139688778012673,True,2.9062,1.1833700202602078,True,27.33119969559371,penn_model_estimated,Type II (staggered),0.3694011424589405,-0.4245011424589404,3.011215435420413,2.6930319421776927,2.2180642347753944e+16,1.4871120310850758,0.1445251666124209,6.350715022815061,8.29399349048722,592006.1164800581,,Pb2OF2,Ge(BrF5)2,Pb2OF2__Ge(BrF5)2,0.8028226249740466,0,0,1,0
Pb2OF2,inorganic,mp-27355,Ge(BrF5)2,inorganic,mp-27218,2.8511,0.8139688778012673,True,2.9062,1.1833700202602078,True,27.33119969559371,penn_model_estimated,Type II (staggered),0.3694011424589405,-0.4245011424589404,3.4160480972739977,2.017696361125154,1.371676967624681e+17,4.25483148461921,0.7084003438839529,17.344185423260093,0.1687950974450288,316187.8112735138,,Pb2OF2,Ge(BrF5)2,Pb2OF2__Ge(BrF5)2,1.2391539078396245,0,0,1,0
Pb2OF2,inorganic,mp-27355,Ge(BrF5)2,inorganic,mp-27218,2.8511,0.8139688778012673,True,2.9062,1.1833700202602078,True,27.33119969559371,penn_model_estimated,Type II (staggered),0.3694011424589405,-0.4245011424589404,5.583557397808837,2.1535268927524567,6.647473936247191e+17,4.215977513526187,0.8662053190601146,33.97781726217631,0.3330513523339351,163162.5605999485,,Pb2OF2,Ge(BrF5)2,Pb2OF2__Ge(BrF5)2,1.5311954763152562,0,0,1,0
Pb2OF2,inorganic,mp-27355,Ge(BrF5)2,inorganic,mp-27218,2.8511,0.8139688778012673,True,2.9062,1.1833700202602078,True,27.33119969559371,penn_model_estimated,Type II (staggered),0.3694011424589405,-0.4245011424589404,3.302811701936623,2.939914543849817,7.996469337215565e+16,1.0447149021425952,0.1568915930097043,10.8976377212675,32.425744723605995,360932.4686195093,,Pb2OF2,Ge(BrF5)2,Pb2OF2__Ge(BrF5)2,1.0373323662153993,0,0,1,0
K3Ga3As4,inorganic,mp-567524,KSn2(PO4)3,inorganic,mp-1180718,0.8722000000000001,-1.4866721035466863,True,3.4498999999999995,-1.6424985675216073,True,19.788672535511157,penn_model_estimated,"Type I (straddling, shell confines core)",-0.1558264639749209,-2.4218735360250783,3.362616847949476,2.0187455007958675,1507633158519289.0,2.2357116070558174,0.1002790870534215,3.618995485234791,9446398077.693586,2231900.326914562,,K3Ga3As4,KSn2(PO4)3,K3Ga3As4__KSn2(PO4)3,0.5585880413179699,0,1,0,0
K3Ga3As4,inorganic,mp-567524,KSn2(PO4)3,inorganic,mp-1180718,0.8722000000000001,-1.4866721035466863,True,3.4498999999999995,-1.6424985675216073,True,19.788672535511157,penn_model_estimated,"Type I (straddling, shell confines core)",-0.1558264639749209,-2.4218735360250783,5.994039284493019,1.364864813315514,4656830770334632.0,1.6985882368977123,0.1379675032193915,7.033386591620745,9558079089.116484,1587279.8108532275,,K3Ga3As4,KSn2(PO4)3,K3Ga3As4__KSn2(PO4)3,0.8471644891599401,0,1,0,0
K3Ga3As4,inorganic,mp-567524,KSn2(PO4)3,inorganic,mp-1180718,0.8722000000000001,-1.4866721035466863,True,3.4498999999999995,-1.6424985675216073,True,19.788672535511157,penn_model_estimated,"Type I (straddling, shell confines core)",-0.1558264639749209,-2.4218735360250783,1.8674001528012711,1.3891530572106303,3.533640319058881e+16,4.459202416418036,0.7194051403279351,22.944391118067774,10121065014.350168,728774.2425900814,,K3Ga3As4,KSn2(PO4)3,K3Ga3As4__KSn2(PO4)3,1.360676537185529,0,1,0,0
K3Ga3As4,inorganic,mp-567524,KSn2(PO4)3,inorganic,mp-1180718,0.8722000000000001,-1.4866721035466863,True,3.4498999999999995,-1.6424985675216073,True,19.788672535511157,penn_model_estimated,"Type I (straddling, shell confines core)",-0.1558264639749209,-2.4218735360250783,5.2728409353765695,0.915870334949979,6.416818707725733e+18,2.6140436735096904,1.1723804544722374,679.0937929634301,10370061460.643415,94557.5631882744,,K3Ga3As4,KSn2(PO4)3,K3Ga3As4__KSn2(PO4)3,2.8319297609570255,0,1,0,0
Na2TiTeO6,inorganic,mp-1221267,Ti6CCl14,inorganic,mp-28913,2.4638000000000004,-1.2402913312034718,True,0.9476999999999998,0.6675675175507605,True,139.86663349008606,penn_model_estimated,Type II (staggered),1.9078588487542325,-0.3917588487542316,1.828768446132776,2.8855700216789515,7324824440749155.0,3.8184196053983817,0.3487254071154908,5.922732969632263,10339996460.817616,1293276.2709032716,,Na2TiTeO6,Ti6CCl14,Na2TiTeO6__Ti6CCl14,0.7725221526258401,0,0,1,0
Na2TiTeO6,inorganic,mp-1221267,Ti6CCl14,inorganic,mp-28913,2.4638000000000004,-1.2402913312034718,True,0.9476999999999998,0.6675675175507605,True,139.86663349008606,penn_model_estimated,Type II (staggered),1.9078588487542325,-0.3917588487542316,4.616049588640198,1.6221410706134003,5.517564665912197e+18,3.9922547654849128,1.7079203503873803,506.1818436326306,10075196196.511826,95212.91937251014,,Na2TiTeO6,Ti6CCl14,Na2TiTeO6__Ti6CCl14,2.7043065632805985,0,0,1,0
Na2TiTeO6,inorganic,mp-1221267,Ti6CCl14,inorganic,mp-28913,2.4638000000000004,-1.2402913312034718,True,0.9476999999999998,0.6675675175507605,True,139.86663349008606,penn_model_estimated,Type II (staggered),1.9078588487542325,-0.3917588487542316,2.3791771843420606,2.197949777103563,1.9632948081685568e+18,4.063297569612121,1.5795407989480104,236.1247740225741,10250588279.189545,161840.6435224506,,Na2TiTeO6,Ti6CCl14,Na2TiTeO6__Ti6CCl14,2.3731415552992026,0,0,1,0
Na2TiTeO6,inorganic,mp-1221267,Ti6CCl14,inorganic,mp-28913,2.4638000000000004,-1.2402913312034718,True,0.9476999999999998,0.6675675175507605,True,139.86663349008606,penn_model_estimated,Type II (staggered),1.9078588487542325,-0.3917588487542316,3.597761062550118,1.5753700072453554,8.026784689745743e+17,1.1991847442550203,0.3831786064518263,148.53621292303112,9788230097.409624,202770.635440978,,Na2TiTeO6,Ti6CCl14,Na2TiTeO6__Ti6CCl14,2.171832346955392,0,0,1,0
Se2O5,inorganic,mp-27358,ZnGeP2,inorganic,mp-4524,2.9034,0.7124278499140457,True,1.1782000000000004,-0.2255723856223834,True,13.730712368164212,MP_DFPT_real,Type II (staggered),-0.9380002355364292,2.663200235536429,3.34262760076748,1.861479495412124,1.7536848347475018e+17,2.481988968356167,0.5321134976197645,48.54327375556211,10148779065.528954,405108.87647081993,,Se2O5,ZnGeP2,Se2O5__ZnGeP2,1.6861290617782083,0,0,1,0
Se2O5,inorganic,mp-27358,ZnGeP2,inorganic,mp-4524,2.9034,0.7124278499140457,True,1.1782000000000004,-0.2255723856223834,True,13.730712368164212,MP_DFPT_real,Type II (staggered),-0.9380002355364292,2.663200235536429,3.8417348279173633,1.6463971253828809,3802858594886589.0,1.31768891357608,0.0790085005770883,5.745471581672494,9960375078.385946,1699697.6189681068,,Se2O5,ZnGeP2,Se2O5__ZnGeP2,0.7593256808768382,0,0,1,0
Se2O5,inorganic,mp-27358,ZnGeP2,inorganic,mp-4524,2.9034,0.7124278499140457,True,1.1782000000000004,-0.2255723856223834,True,13.730712368164212,MP_DFPT_real,Type II (staggered),-0.9380002355364292,2.663200235536429,5.5472399443907205,2.5059351273979176,8336253652738118.0,3.002405265008211,0.2644853516222259,7.172924900250695,9965819427.087551,1208449.146400899,,Se2O5,ZnGeP2,Se2O5__ZnGeP2,0.8556962838429021,0,0,1,0
Se2O5,inorganic,mp-27358,ZnGeP2,inorganic,mp-4524,2.9034,0.7124278499140457,True,1.1782000000000004,-0.2255723856223834,True,13.730712368164212,MP_DFPT_real,Type II (staggered),-0.9380002355364292,2.663200235536429,5.726402368184506,1.5388473822753177,4.531450223103469e+16,3.17936673409914,0.5180491883521248,25.03909773917336,10104453380.65208,660561.4451846911,,Se2O5,ZnGeP2,Se2O5__ZnGeP2,1.3986186754186603,0,0,1,0
As3Pb5ClO12,inorganic,mp-566301,H2SeO4,inorganic,mp-23866,3.1835,-0.0945645492470506,True,3.4104,0.626629642297651,True,4.805700750000001,MP_DFPT_real,Type II (staggered),0.7211941915447015,-0.9480941915447016,1.7943014292461494,1.7863474708262534,7.684298793339769e+18,2.8008033148617093,1.3188685679220071,458.2610024669786,26619114.61941744,86491.16778799744,,As3Pb5ClO12,H2SeO4,As3Pb5ClO12__H2SeO4,2.6611129008101058,0,0,1,0
As3Pb5ClO12,inorganic,mp-566301,H2SeO4,inorganic,mp-23866,3.1835,-0.0945645492470506,True,3.4104,0.626629642297651,True,4.805700750000001,MP_DFPT_real,Type II (staggered),0.7211941915447015,-0.9480941915447016,2.2644346115575784,0.8808891158092325,6580768642555738.0,3.284137636678515,0.3520975374013708,9.329194162667456,146611.8929759877,1331391.7113513655,,As3Pb5ClO12,H2SeO4,As3Pb5ClO12__H2SeO4,0.9698441318685482,0,0,1,0
As3Pb5ClO12,inorganic,mp-566301,H2SeO4,inorganic,mp-23866,3.1835,-0.0945645492470506,True,3.4104,0.626629642297651,True,4.805700750000001,MP_DFPT_real,Type II (staggered),0.7211941915447015,-0.9480941915447016,4.299068372592469,0.3961759194491959,1.725317069198198e+18,3.349440554204861,1.555465954811685,257.1458685267708,7862.356019494597,165231.36827401273,,As3Pb5ClO12,H2SeO4,As3Pb5ClO12__H2SeO4,2.4101795510547777,0,0,1,0
As3Pb5ClO12,inorganic,mp-566301,H2SeO4,inorganic,mp-23866,3.1835,-0.0945645492470506,True,3.4104,0.626629642297651,True,4.805700750000001,MP_DFPT_real,Type II (staggered),0.7211941915447015,-0.9480941915447016,2.2626948692847773,0.6753183461315172,3.733337178982693e+17,4.624817637419998,1.5929887994197622,90.00788548061344,40227.1133262528,294831.43570211227,,As3Pb5ClO12,H2SeO4,As3Pb5ClO12__H2SeO4,1.9542805591137669,0,0,1,0
Li3Sb,inorganic,mp-7955,AsS(IF3)2,inorganic,mp-557628,0.4833000000000003,-0.9208516541042108,True,1.1714,1.854403063089633,True,120.06511765309668,penn_model_estimated,Type III (broken gap),2.775254717193844,-3.4633547171938432,3.2658633976634226,1.3304146872200977,1.1598173288267986e+18,4.995992924631213,1.7083223246235577,196.2399284424596,10013332277.27814,178547.74547730188,,Li3Sb,AsS(IF3)2,Li3Sb__AsS(IF3)2,2.2927873768358618,0,0,0,1
Li3Sb,inorganic,mp-7955,AsS(IF3)2,inorganic,mp-557628,0.4833000000000003,-0.9208516541042108,True,1.1714,1.854403063089633,True,120.06511765309668,penn_model_estimated,Type III (broken gap),2.775254717193844,-3.4633547171938432,4.846973939058072,1.1168435893139192,8.829169845514614e+16,4.8037551770772575,1.1043877033247786,40.110629360267644,9989154436.75343,586741.1157141182,,Li3Sb,AsS(IF3)2,Li3Sb__AsS(IF3)2,1.6032594763807249,0,0,0,1
Li3Sb,inorganic,mp-7955,AsS(IF3)2,inorganic,mp-557628,0.4833000000000003,-0.9208516541042108,True,1.1714,1.854403063089633,True,120.06511765309668,penn_model_estimated,Type III (broken gap),2.775254717193844,-3.4633547171938432,3.8494722559396624,0.9953841178216328,3.623900083703944e+16,2.807861658646244,0.5173324652294703,25.23513077900077,11360261563.71878,758353.1076411948,,Li3Sb,AsS(IF3)2,Li3Sb__AsS(IF3)2,1.4020055597711594,0,0,0,1
Li3Sb,inorganic,mp-7955,AsS(IF3)2,inorganic,mp-557628,0.4833000000000003,-0.9208516541042108,True,1.1714,1.854403063089633,True,120.06511765309668,penn_model_estimated,Type III (broken gap),2.775254717193844,-3.4633547171938432,4.794123279116109,0.7716651612322382,6466165573855546.0,2.260680094409288,0.2279798013196111,8.984902892677836,9773724070.886328,1270177.7928809216,,Li3Sb,AsS(IF3)2,Li3Sb__AsS(IF3)2,0.953513387688502,0,0,0,1
K2TeH6SeO10,inorganic,mp-723043,Cd(InTe2)2,inorganic,mp-21374,3.3695000000000004,-0.8710166267198289,True,0.8506,-0.7327912448193006,True,12.90154743,MP_DFPT_real,"Type I (straddling, core confines shell)",0.1382253819005283,2.380674618099472,3.033121448100688,2.025201207924049,3.576002780425349e+18,4.666127027983786,1.4859326789388212,308.80448420328514,10451367990.97788,119559.42502713315,-0.8902494089479309,K2TeH6SeO10,Cd(InTe2)2,K2TeH6SeO10__Cd(InTe2)2,2.4896835981747176,1,0,0,0
K2TeH6SeO10,inorganic,mp-723043,Cd(InTe2)2,inorganic,mp-21374,3.3695000000000004,-0.8710166267198289,True,0.8506,-0.7327912448193006,True,12.90154743,MP_DFPT_real,"Type I (straddling, core confines shell)",0.1382253819005283,2.380674618099472,4.696888906794136,0.8554301820991808,1.4289480838633093e+18,2.201594830534641,0.6308492267303151,242.8413210833946,10693037214.441484,183357.20486500373,-0.8902494089479309,K2TeH6SeO10,Cd(InTe2)2,K2TeH6SeO10__Cd(InTe2)2,2.385322586816905,1,0,0,0
K2TeH6SeO10,inorganic,mp-723043,Cd(InTe2)2,inorganic,mp-21374,3.3695000000000004,-0.8710166267198289,True,0.8506,-0.7327912448193006,True,12.90154743,MP_DFPT_real,"Type I (straddling, core confines shell)",0.1382253819005283,2.380674618099472,3.600866173728234,1.4896326348479905,2518998889819110.5,3.798948810224759,0.1821281085886527,4.704621991799498,10461944552.66602,1818291.6883556,-0.8902494089479309,K2TeH6SeO10,Cd(InTe2)2,K2TeH6SeO10__Cd(InTe2)2,0.6725247343582433,1,0,0,0
K2TeH6SeO10,inorganic,mp-723043,Cd(InTe2)2,inorganic,mp-21374,3.3695000000000004,-0.8710166267198289,True,0.8506,-0.7327912448193006,True,12.90154743,MP_DFPT_real,"Type I (straddling, core confines shell)",0.1382253819005283,2.380674618099472,2.173895059872075,1.8222471671007736,1358209966501912.5,3.566278257134819,0.1018022866091535,3.641616074442272,10609244960.901611,2197896.4610525183,-0.8902494089479309,K2TeH6SeO10,Cd(InTe2)2,K2TeH6SeO10__Cd(InTe2)2,0.5612941574006441,1,0,0,0
Ti2PCl13,inorganic,mp-27921,Ca(SbO3)2,inorganic,mp-9125,2.3251,-0.2232313587649574,True,2.7077,-1.5368843953971436,True,9.794051633324514,MP_DFPT_real,Type II (staggered),-1.313653036632186,0.931053036632186,2.87631264273074,1.967759472876599,3.3564214450627686e+17,3.1855841019228466,0.7995313677524315,71.97278501501386,10360996674.342909,321430.08369446703,,Ti2PCl13,Ca(SbO3)2,Ti2PCl13__Ca(SbO3)2,1.8571683082071662,0,0,1,0
Ti2PCl13,inorganic,mp-27921,Ca(SbO3)2,inorganic,mp-9125,2.3251,-0.2232313587649574,True,2.7077,-1.5368843953971436,True,9.794051633324514,MP_DFPT_real,Type II (staggered),-1.313653036632186,0.931053036632186,1.9585943816945768,0.7799565298737738,5.240841448850922e+18,1.2198073038813253,0.417935560471007,500.7429688484244,9271484698.694233,106331.01924170296,,Ti2PCl13,Ca(SbO3)2,Ti2PCl13__Ca(SbO3)2,2.6996148598891905,0,0,1,0
Ti2PCl13,inorganic,mp-27921,Ca(SbO3)2,inorganic,mp-9125,2.3251,-0.2232313587649574,True,2.7077,-1.5368843953971436,True,9.794051633324514,MP_DFPT_real,Type II (staggered),-1.313653036632186,0.931053036632186,3.9621719250673024,2.936086326772279,3.38696302710439e+16,1.774506980778305,0.2602888054668777,14.736912541356087,10388703534.221258,735868.9071579746,,Ti2PCl13,Ca(SbO3)2,Ti2PCl13__Ca(SbO3)2,1.1684065061348698,0,0,1,0
Ti2PCl13,inorganic,mp-27921,Ca(SbO3)2,inorganic,mp-9125,2.3251,-0.2232313587649574,True,2.7077,-1.5368843953971436,True,9.794051633324514,MP_DFPT_real,Type II (staggered),-1.313653036632186,0.931053036632186,5.070878889457363,2.644996974089791,8.313741438048928e+17,2.3652070407385146,0.7067769032969751,115.5847727953558,9595903106.33262,202515.762353061,,Ti2PCl13,Ca(SbO3)2,Ti2PCl13__Ca(SbO3)2,2.0629006236473226,0,0,1,0
Cd(GaO2)2,inorganic,mp-3443,Ga10GePb3O20,inorganic,mp-504827,1.5779999999999998,-0.5791934047137488,True,3.0318,-1.4546283187511788,True,25.23608079838129,penn_model_estimated,"Type I (straddling, shell confines core)",-0.87543491403743,-0.5783650859625702,4.156996563616564,1.4905480259167807,6.8223838472001e+18,3.076078933574298,1.2430997333332874,430.3801863208266,313555.5205261292,86096.78710804641,,Cd(GaO2)2,Ga10GePb3O20,Cd(GaO2)2__Ga10GePb3O20,2.6338522692345308,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Ga10GePb3O20,inorganic,mp-504827,1.5779999999999998,-0.5791934047137488,True,3.0318,-1.4546283187511788,True,25.23608079838129,penn_model_estimated,"Type I (straddling, shell confines core)",-0.87543491403743,-0.5783650859625702,3.030905319881059,1.6531786342670372,5.273166253517169e+17,1.0156132613734916,0.2749010586827777,91.07621588872104,683337.4814755542,243738.03520461687,,Cd(GaO2)2,Ga10GePb3O20,Cd(GaO2)2__Ga10GePb3O20,1.9594049778852665,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Ga10GePb3O20,inorganic,mp-504827,1.5779999999999998,-0.5791934047137488,True,3.0318,-1.4546283187511788,True,25.23608079838129,penn_model_estimated,"Type I (straddling, shell confines core)",-0.87543491403743,-0.5783650859625702,2.451075991137915,0.4023912524141076,5.454464687532913e+18,2.4693699239242024,0.9266955426960848,485.0839303783092,562.2419868415918,90165.37839055016,,Cd(GaO2)2,Ga10GePb3O20,Cd(GaO2)2__Ga10GePb3O20,2.685816887770523,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Ga10GePb3O20,inorganic,mp-504827,1.5779999999999998,-0.5791934047137488,True,3.0318,-1.4546283187511788,True,25.23608079838129,penn_model_estimated,"Type I (straddling, shell confines core)",-0.87543491403743,-0.5783650859625702,5.975227017429276,0.3716749454335423,5.97874557628363e+17,2.9295291407941484,0.9019527409343678,121.48034905072168,433.3334576669885,236051.37013877547,,Cd(GaO2)2,Ga10GePb3O20,Cd(GaO2)2__Ga10GePb3O20,2.0845060311107693,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Li4SnS4,inorganic,mp-1195718,1.5779999999999998,-0.5791934047137488,True,2.8989000000000003,-1.6315248275086307,True,27.461056105116832,penn_model_estimated,"Type I (straddling, shell confines core)",-1.052331422794882,-0.2685685772051185,4.262800321635703,2.7457277642113564,7.497534920148036e+17,2.5100076919883336,0.7823441806532638,94.22934526988874,10478636082.63988,232743.07785578613,,Cd(GaO2)2,Li4SnS4,Cd(GaO2)2__Li4SnS4,1.9741861735371176,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Li4SnS4,inorganic,mp-1195718,1.5779999999999998,-0.5791934047137488,True,2.8989000000000003,-1.6315248275086307,True,27.461056105116832,penn_model_estimated,"Type I (straddling, shell confines core)",-1.052331422794882,-0.2685685772051185,3.997022107314578,1.4532518087414716,2.67455988485898e+16,1.0128951093079064,0.162423611871595,17.092768341642433,206865214.9841489,873416.8765804869,,Cd(GaO2)2,Li4SnS4,Cd(GaO2)2__Li4SnS4,1.2328124066723996,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Li4SnS4,inorganic,mp-1195718,1.5779999999999998,-0.5791934047137488,True,2.8989000000000003,-1.6315248275086307,True,27.461056105116832,penn_model_estimated,"Type I (straddling, shell confines core)",-1.052331422794882,-0.2685685772051185,1.7769900836885268,2.658661918978414,1326862951016641.2,1.0844588178579884,0.0408932847077496,2.8813911718585428,10042524611.098349,2220314.490904053,,Cd(GaO2)2,Li4SnS4,Cd(GaO2)2__Li4SnS4,0.45960222122646616,0,1,0,0
Cd(GaO2)2,inorganic,mp-3443,Li4SnS4,inorganic,mp-1195718,1.5779999999999998,-0.5791934047137488,True,2.8989000000000003,-1.6315248275086307,True,27.461056105116832,penn_model_estimated,"Type I (straddling, shell confines core)",-1.052331422794882,-0.2685685772051185,3.59414635356673,1.7119721554883678,2.435212704041012e+16,2.1691384881447604,0.3425822515008011,15.835948193367711,1061721657.3002564,849167.832154605,,Cd(GaO2)2,Li4SnS4,Cd(GaO2)2__Li4SnS4,1.199644072306529,0,1,0,0
K2TiSi3(HO5)2,inorganic,mp-758597,Te2O3F2,inorganic,mp-29185,3.4247,-1.5700871607264064,True,3.3892,1.3586085013638307,True,12.55457099666667,MP_DFPT_real,Type II (staggered),2.928695662090237,-2.8931956620902377,5.966947185798651,2.8284709268966965,1.2871605930613238e+18,4.611296840436804,1.453830088983525,152.4873486260458,9969934309.415262,165271.70734201776,,K2TiSi3(HO5)2,Te2O3F2,K2TiSi3(HO5)2__Te2O3F2,2.1832338131921976,0,0,1,0
K2TiSi3(HO5)2,inorganic,mp-758597,Te2O3F2,inorganic,mp-29185,3.4247,-1.5700871607264064,True,3.3892,1.3586085013638307,True,12.55457099666667,MP_DFPT_real,Type II (staggered),2.928695662090237,-2.8931956620902377,2.723966592781609,2.1841292504209626,1.1815017605427302e+17,2.076073150268534,0.3737692457489109,40.89904291691762,9612368434.933895,469181.5490561084,,K2TiSi3(HO5)2,Te2O3F2,K2TiSi3(HO5)2__Te2O3F2,1.6117131451524576,0,0,1,0
K2TiSi3(HO5)2,inorganic,mp-758597,Te2O3F2,inorganic,mp-29185,3.4247,-1.5700871607264064,True,3.3892,1.3586085013638307,True,12.55457099666667,MP_DFPT_real,Type II (staggered),2.928695662090237,-2.8931956620902377,5.435902334588732,1.722465479236699,3.167335284117253e+16,4.960318120140822,0.7012265515394891,19.6833871007529,9806094226.10835,749917.1942378483,,K2TiSi3(HO5)2,Te2O3F2,K2TiSi3(HO5)2__Te2O3F2,1.294099833556462,0,0,1,0
K2TiSi3(HO5)2,inorganic,mp-758597,Te2O3F2,inorganic,mp-29185,3.4247,-1.5700871607264064,True,3.3892,1.3586085013638307,True,12.55457099666667,MP_DFPT_real,Type II (staggered),2.928695662090237,-2.8931956620902377,4.450225747776932,1.7628433250323996,5.427751383020317e+18,1.1516126386294672,0.4026737286185338,437.94028264134585,9082247323.928946,110749.52720438284,,K2TiSi3(HO5)2,Te2O3F2,K2TiSi3(HO5)2__Te2O3F2,2.6414148943226055,0,0,1,0
In7Cl9,inorganic,mp-28730,Li2GeTeO6,inorganic,mp-1222711,2.1903000000000006,-0.5226752588110406,True,3.047,-1.130592512826647,True,24.99930011136474,penn_model_estimated,"Type I (straddling, shell confines core)",-0.6079172540156064,-0.2487827459843932,1.560103563420435,1.7541145047500075,3899312575111905.5,1.0719549152511858,0.066257272005279,5.312672466119396,44.80333485390591,1437754.4082686764,,In7Cl9,Li2GeTeO6,In7Cl9__Li2GeTeO6,0.7253130418570866,0,1,0,0
In7Cl9,inorganic,mp-28730,Li2GeTeO6,inorganic,mp-1222711,2.1903000000000006,-0.5226752588110406,True,3.047,-1.130592512826647,True,24.99930011136474,penn_model_estimated,"Type I (straddling, shell confines core)",-0.6079172540156064,-0.2487827459843932,5.572454408726389,1.3674931981071767,6.703986256921211e+17,1.9913211601995733,0.5586354671335417,69.27352881233024,4.671666667885607,188901.67649469108,,In7Cl9,Li2GeTeO6,In7Cl9__Li2GeTeO6,1.840567311278934,0,1,0,0
In7Cl9,inorganic,mp-28730,Li2GeTeO6,inorganic,mp-1222711,2.1903000000000006,-0.5226752588110406,True,3.047,-1.130592512826647,True,24.99930011136474,penn_model_estimated,"Type I (straddling, shell confines core)",-0.6079172540156064,-0.2487827459843932,2.2932949479325853,1.5766511655940398,3.474799914044703e+17,4.235026562184505,0.906731794111548,46.47237470769008,16.320090606623914,236983.44807419355,,In7Cl9,Li2GeTeO6,In7Cl9__Li2GeTeO6,1.6671948652074144,0,1,0,0
